lead_id,campaign_code,lead_status,total_dial_count
lead_29487,dean,Follow up,5
lead_29488,dean,Follow up,5
lead_29489,dean,Follow up,5
lead_29490,dean,Follow up,5
lead_29491,dean,Follow up,5
lead_29492,dean,Follow up,5
lead_29493,dean,Follow up,5
lead_29494,dean,Follow up,5
lead_29495,dean,Follow up,5
lead_29496,dean,Follow up,4
lead_29497,dean,Follow up,4
lead_29498,dean,Follow up,5
lead_29499,dean,Follow up,5
lead_29500,dean,Follow up,5
lead_29501,dean,Follow up,5
lead_29502,dean,Follow up,5
lead_29503,dean,Follow up,5
lead_29504,dean,Follow up,4
lead_29505,dean,Follow up,5
lead_29506,dean,Follow up,5
lead_29507,dean,Follow up,4
lead_29508,dean,Follow up,5
lead_29509,dean,Follow up,4
lead_29510,dean,Follow up,4
lead_29511,dean,Follow up,4
lead_29512,dean,Follow up,5
lead_29513,dean,Follow up,6
lead_29514,dean,Follow up,5
lead_29515,dean,Follow up,5
lead_29516,dean,Follow up,4
lead_29517,dean,Follow up,5
lead_29518,dean,Follow up,5
lead_29519,dean,Follow up,5
lead_29520,dean,Follow up,5
lead_29521,dean,Follow up,5
lead_29522,dean,Follow up,5
lead_29523,dean,Follow up,5
lead_29524,dean,Follow up,6
lead_29525,dean,Follow up,6
lead_29526,dean,Follow up,6
lead_29527,dean,Follow up,4
lead_29528,dean,Follow up,5
lead_29529,dean,Follow up,5
lead_29530,dean,Follow up,5
lead_29531,dean,Follow up,5
lead_29532,dean,Follow up,5
lead_29533,dean,Follow up,5
lead_29534,dean,Follow up,5
lead_29535,dean,Follow up,5
lead_29536,dean,Follow up,5
lead_29537,dean,Follow up,4
lead_29538,dean,Follow up,5
lead_29539,dean,Follow up,4
lead_29540,dean,Follow up,5
lead_29541,dean,Follow up,5
lead_29542,dean,Follow up,5
lead_29543,dean,Follow up,5
lead_29544,dean,Follow up,4
lead_29545,dean,Follow up,5
lead_29546,dean,Follow up,6
lead_29547,dean,Follow up,5
lead_29548,dean,Follow up,4
lead_29549,dean,Follow up,5
lead_29550,dean,Follow up,5
lead_29551,dean,Follow up,5
lead_29552,dean,Follow up,5
lead_29553,dean,Follow up,5
lead_29554,dean,Follow up,5
lead_29555,dean,Follow up,5
lead_29556,dean,Follow up,5
lead_29557,dean,Follow up,5
lead_29558,dean,Follow up,5
lead_29559,dean,Follow up,5
lead_29560,dean,Follow up,5
lead_29561,dean,Follow up,5
lead_29562,dean,Follow up,5
lead_29563,dean,Follow up,5
lead_29564,dean,Follow up,5
lead_29565,dean,Follow up,5
lead_29566,dean,Follow up,5
lead_29567,dean,Follow up,5
lead_29568,dean,Follow up,5
lead_29569,dean,Follow up,5
lead_29570,dean,Follow up,5
lead_29571,dean,Follow up,5
lead_29572,dean,Follow up,5
lead_29573,dean,Follow up,6
lead_29574,dean,Follow up,4
lead_29575,dean,Follow up,6
lead_29576,dean,Follow up,4
lead_29577,dean,Follow up,4
lead_29578,dean,Follow up,5
lead_29579,dean,Follow up,5
lead_29580,dean,Follow up,5
lead_29581,dean,Follow up,5
lead_29582,dean,Follow up,5
lead_29583,dean,Follow up,5
lead_29584,dean,Follow up,5
lead_29585,dean,Follow up,5
lead_29586,dean,Follow up,5
lead_29587,dean,Follow up,5
lead_29588,dean,Follow up,5
lead_29589,dean,Follow up,5
lead_29590,dean,Follow up,5
lead_29591,dean,Follow up,5
lead_29592,dean,Follow up,5
lead_29593,dean,Follow up,5
lead_29594,dean,Follow up,6
lead_29595,dean,Follow up,5
lead_29596,dean,Follow up,5
lead_29597,dean,Follow up,5
lead_29598,dean,Follow up,5
lead_29599,dean,Follow up,5
lead_29600,dean,Follow up,5
lead_29601,dean,Follow up,5
lead_29602,dean,Follow up,5
lead_29603,dean,Follow up,5
lead_29604,dean,Follow up,5
lead_29605,dean,Follow up,5
lead_29606,dean,Follow up,5
lead_29607,dean,Follow up,5
lead_29608,dean,Follow up,4
lead_29609,dean,Follow up,6
lead_29610,dean,Follow up,4
lead_29611,dean,Follow up,5
lead_29612,dean,Follow up,5
lead_29613,dean,Follow up,5
lead_29614,dean,Follow up,5
lead_29615,dean,Follow up,5
lead_29616,dean,Follow up,5
lead_29617,dean,Follow up,5
lead_29618,dean,Follow up,5
lead_29619,dean,Follow up,5
lead_29620,dean,Follow up,5
lead_29621,dean,Follow up,5
lead_29622,dean,Follow up,5
lead_29623,dean,Follow up,5
lead_29624,dean,Follow up,4
lead_29625,dean,Follow up,5
lead_29626,dean,Follow up,4
lead_29627,dean,Follow up,5
lead_29628,dean,Follow up,5
lead_29629,dean,Follow up,4
lead_29630,dean,Follow up,5
lead_29631,dean,Follow up,5
lead_29632,dean,Follow up,4
lead_29633,dean,Follow up,4
lead_29634,dean,Follow up,4
lead_29635,dean,Follow up,4
lead_29636,dean,Follow up,4
lead_29637,dean,Follow up,4
lead_29638,dean,Follow up,4
lead_29639,dean,Follow up,5
lead_29640,dean,Follow up,4
lead_29641,dean,Follow up,5
lead_29642,dean,Follow up,5
lead_29643,dean,Follow up,4
lead_29644,dean,Follow up,5
lead_29645,dean,Follow up,4
lead_29646,dean,Follow up,5
lead_29647,dean,Follow up,4
lead_29648,dean,Follow up,4
lead_29649,dean,Follow up,4
lead_29650,dean,Follow up,5
lead_29651,dean,Follow up,4
lead_29652,dean,Follow up,4
lead_29653,dean,Follow up,4
lead_29654,dean,Follow up,4
lead_29655,dean,Follow up,5
lead_29656,dean,Follow up,4
lead_29657,dean,Follow up,5
lead_29658,dean,Follow up,5
lead_29659,dean,Follow up,5
lead_29660,dean,Follow up,4
lead_29661,dean,Follow up,5
lead_29662,dean,Follow up,4
lead_29663,dean,Follow up,5
lead_29664,dean,Follow up,5
lead_29665,dean,Follow up,5
lead_29666,dean,Follow up,4
lead_29667,dean,Follow up,5
lead_29668,dean,Follow up,5
lead_29669,dean,Follow up,6
lead_29670,dean,Follow up,6
lead_29671,dean,Follow up,4
lead_29672,dean,Follow up,5
lead_29673,dean,Follow up,4
lead_29674,dean,Follow up,5
lead_29675,dean,Follow up,6
lead_29676,dean,Follow up,5
lead_29677,dean,Follow up,4
lead_29678,dean,Follow up,4
lead_29679,dean,Follow up,4
lead_29680,dean,Follow up,5
lead_29681,dean,Follow up,5
lead_29682,dean,Follow up,4
lead_29683,dean,Follow up,4
lead_29684,dean,Follow up,4
lead_29685,dean,Follow up,4
lead_29686,dean,Follow up,4
lead_29687,dean,Follow up,4
lead_29688,dean,Follow up,4
lead_29689,dean,Follow up,4
lead_29690,dean,Follow up,4
lead_29691,dean,Follow up,5
lead_29692,dean,Follow up,4
lead_29693,dean,Follow up,4
lead_29694,dean,Follow up,4
lead_29695,dean,Follow up,5
lead_29696,dean,Follow up,4
lead_29697,dean,Follow up,4
lead_29698,dean,Follow up,5
lead_29699,dean,Follow up,5
lead_29700,dean,Follow up,4
lead_29701,dean,Follow up,5
lead_29702,dean,Follow up,4
lead_29703,dean,Follow up,5
lead_29704,dean,Follow up,4
lead_29705,dean,Follow up,4
lead_29706,dean,Follow up,4
lead_29707,dean,Follow up,4
lead_29708,dean,Follow up,5
lead_29709,dean,Follow up,4
lead_29710,dean,Follow up,5
lead_29711,dean,Follow up,4
lead_29712,dean,Follow up,5
lead_29713,dean,Follow up,4
lead_29714,dean,Follow up,5
lead_29715,dean,Follow up,5
lead_29716,dean,Follow up,5
lead_29717,dean,Follow up,5
lead_29718,dean,Follow up,5
lead_29719,dean,Follow up,6
lead_29720,dean,Follow up,5
lead_29721,dean,Follow up,5
lead_29722,dean,Follow up,4
lead_29723,dean,Follow up,4
lead_29724,dean,Follow up,3
lead_29725,dean,Follow up,4
lead_29726,dean,Follow up,5
lead_29727,dean,Follow up,5
lead_29728,dean,Follow up,4
lead_29729,dean,Follow up,5
lead_29730,dean,Follow up,5
lead_29731,dean,Follow up,6
lead_29732,dean,Follow up,5
lead_29733,dean,Follow up,5
lead_29734,dean,Follow up,5
lead_29735,dean,Follow up,5
lead_29736,dean,Follow up,5
lead_29737,dean,Follow up,5
lead_29738,dean,Follow up,5
lead_29739,dean,Follow up,5
lead_29740,dean,Follow up,4
lead_29741,dean,Follow up,3
lead_29742,dean,Follow up,4
lead_29743,dean,Follow up,4
lead_29744,dean,Follow up,4
lead_29745,dean,Follow up,4
lead_29746,dean,Follow up,5
lead_29747,dean,Follow up,4
lead_29748,dean,Follow up,5
lead_29749,dean,Follow up,5
lead_29750,dean,Follow up,5
lead_29751,dean,Follow up,5
lead_29752,dean,Follow up,5
lead_29753,dean,Follow up,5
lead_29754,dean,Follow up,4
lead_29755,dean,Follow up,4
lead_29756,dean,Follow up,5
lead_29757,dean,Follow up,4
lead_29758,dean,Follow up,4
lead_29759,dean,Follow up,5
lead_29760,dean,Follow up,5
lead_29761,dean,Follow up,4
lead_29762,dean,Follow up,5
lead_29763,dean,Follow up,5
lead_29764,dean,Follow up,5
lead_29765,dean,Follow up,5
lead_29766,dean,Follow up,5
lead_29767,dean,Follow up,5
lead_29768,dean,Follow up,4
lead_29769,dean,Follow up,5
lead_29770,dean,Follow up,5
lead_29771,dean,Follow up,4
lead_29772,dean,Follow up,5
lead_29773,dean,Follow up,5
lead_29774,dean,Follow up,5
lead_29775,dean,Follow up,3
lead_29776,dean,Follow up,4
lead_29777,dean,Follow up,4
lead_29778,dean,Follow up,5
lead_29779,dean,Follow up,4
lead_29780,dean,Follow up,3
lead_29781,dean,Follow up,6
lead_29782,dean,Follow up,4
lead_29783,dean,Follow up,6
lead_29784,dean,Follow up,5
lead_29785,dean,Follow up,4
lead_29786,dean,Follow up,4
lead_29787,dean,Follow up,4
lead_29788,dean,Follow up,5
lead_29789,dean,Follow up,5
lead_29790,dean,Follow up,5
lead_29791,dean,Follow up,5
lead_29792,dean,Follow up,5
lead_29793,dean,Follow up,4
lead_29794,dean,Follow up,5
lead_29795,dean,Follow up,5
lead_29796,dean,Follow up,5
lead_29797,dean,Follow up,5
lead_29798,dean,Follow up,5
lead_29799,dean,Follow up,5
lead_29800,dean,Follow up,4
lead_29801,dean,Follow up,5
lead_29802,dean,Follow up,5
lead_29803,dean,Follow up,5
lead_29804,dean,Follow up,5
lead_29805,dean,Follow up,5
lead_29806,dean,Follow up,5
lead_29807,dean,Follow up,5
lead_29808,dean,Follow up,5
lead_29809,dean,Follow up,5
lead_29810,dean,Follow up,5
lead_29811,dean,Follow up,5
lead_29812,dean,Follow up,5
lead_29813,dean,Follow up,5
lead_29814,dean,Follow up,5
lead_29815,dean,Follow up,5
lead_29816,dean,Follow up,5
lead_29817,dean,Follow up,5
lead_29818,dean,Follow up,4
lead_29819,dean,Follow up,5
lead_29820,dean,Follow up,5
lead_29821,dean,Follow up,5
lead_29822,dean,Follow up,4
lead_29823,dean,Follow up,5
lead_29824,dean,Follow up,4
lead_29825,dean,Follow up,4
lead_29826,dean,Follow up,5
lead_29827,dean,Follow up,4
lead_29828,dean,Follow up,4
lead_29829,dean,Follow up,4
lead_29830,dean,Follow up,4
lead_29831,dean,Follow up,2
lead_29832,dean,Follow up,4
lead_29833,dean,Follow up,5
lead_29834,dean,Follow up,4
lead_29835,dean,Follow up,4
lead_29836,dean,Follow up,5
lead_29837,dean,Follow up,4
lead_29838,dean,Follow up,4
lead_29839,dean,Follow up,4
lead_29840,dean,Follow up,5
lead_29841,dean,Follow up,4
lead_29842,dean,Follow up,4
lead_29843,dean,Follow up,4
lead_29844,dean,Follow up,4
lead_29845,dean,Follow up,4
lead_29846,dean,Follow up,4
lead_29847,dean,Follow up,4
lead_29848,dean,Follow up,5
lead_29849,dean,Follow up,5
lead_29850,dean,Follow up,4
lead_29851,dean,Follow up,4
lead_29852,dean,Follow up,5
lead_29853,dean,Follow up,5
lead_29854,dean,Follow up,4
lead_29855,dean,Follow up,4
lead_29856,dean,Follow up,4
lead_29857,dean,Follow up,4
lead_29858,dean,Follow up,4
lead_29859,dean,Follow up,4
lead_29860,dean,Follow up,5
lead_29861,dean,Follow up,4
lead_29862,dean,Follow up,4
lead_29863,dean,Follow up,5
lead_29864,dean,Follow up,4
lead_29865,dean,Follow up,4
lead_29866,dean,Follow up,4
lead_29867,dean,Follow up,5
lead_29868,dean,Follow up,4
lead_29869,dean,Follow up,4
lead_29870,dean,Follow up,4
lead_29871,dean,Follow up,4
lead_29872,dean,Follow up,4
lead_29873,dean,Follow up,4
lead_29874,dean,Follow up,4
lead_29875,dean,Follow up,4
lead_29876,dean,Follow up,4
lead_29877,dean,Follow up,4
lead_29878,dean,Follow up,4
lead_29879,dean,Follow up,4
lead_29880,dean,Follow up,4
lead_29881,dean,Follow up,4
lead_29882,dean,Follow up,4
lead_29883,dean,Follow up,4
lead_29884,dean,Follow up,4
lead_29885,dean,Follow up,4
lead_29886,dean,Follow up,4
lead_29887,dean,Follow up,4
lead_29888,dean,Follow up,4
lead_29889,dean,Follow up,4
lead_29890,dean,Follow up,5
lead_29891,dean,Follow up,4
lead_29892,dean,Follow up,4
lead_29893,dean,Follow up,5
lead_29894,dean,Follow up,4
lead_29895,dean,Follow up,5
lead_29896,dean,Follow up,4
lead_29897,dean,Follow up,4
lead_29898,dean,Follow up,4
lead_29899,dean,Follow up,4
lead_29900,dean,Follow up,4
lead_29901,dean,Follow up,4
lead_29902,dean,Follow up,4
lead_29903,dean,Follow up,4
lead_29904,dean,Follow up,4
lead_29905,dean,Follow up,5
lead_29906,dean,Follow up,4
lead_29907,dean,Follow up,4
lead_29908,dean,Follow up,4
lead_29909,dean,Follow up,5
lead_29910,dean,Follow up,4
lead_29911,dean,Follow up,4
lead_29912,dean,Follow up,4
lead_29913,dean,Follow up,4
lead_29914,dean,Follow up,5
lead_29915,dean,Follow up,4
lead_29916,dean,Follow up,5
lead_29917,dean,Follow up,4
lead_29918,dean,Follow up,4
lead_29919,dean,Follow up,4
lead_29920,dean,Follow up,5
lead_29921,dean,Follow up,4
lead_29922,dean,Follow up,5
lead_29923,dean,Follow up,4
lead_29924,dean,Follow up,5
lead_29925,dean,Follow up,5
lead_29926,dean,Follow up,4
lead_29927,dean,Follow up,4
lead_29928,dean,Follow up,4
lead_29929,dean,Follow up,4
lead_29930,dean,Follow up,4
lead_29931,dean,Follow up,4
lead_29932,dean,Follow up,4
lead_29933,dean,Follow up,5
lead_29934,dean,Follow up,4
lead_29935,dean,Follow up,4
lead_29936,dean,Follow up,6
lead_29937,dean,Follow up,5
lead_29938,dean,Follow up,4
lead_29939,dean,Follow up,5
lead_29940,dean,Follow up,5
lead_29941,dean,Follow up,4
lead_29942,dean,Follow up,5
lead_29943,dean,Follow up,4
lead_29944,dean,Follow up,5
lead_29945,dean,Follow up,5
lead_29946,dean,Follow up,5
lead_29947,dean,Follow up,5
lead_29948,dean,Follow up,4
lead_29949,dean,Follow up,5
lead_29950,dean,Follow up,4
lead_29951,dean,Follow up,5
lead_29952,dean,Follow up,5
lead_29953,dean,Follow up,4
lead_29954,dean,Follow up,4
lead_29955,dean,Follow up,4
lead_29956,dean,Follow up,5
lead_29957,dean,Follow up,5
lead_29958,dean,Follow up,4
lead_29959,dean,Follow up,4
lead_29960,dean,Follow up,4
lead_29961,dean,Follow up,5
lead_29962,dean,Follow up,4
lead_29963,dean,Follow up,4
lead_29964,dean,Follow up,5
lead_29965,dean,Follow up,4
lead_29966,dean,Follow up,5
lead_29967,dean,Follow up,5
lead_29968,dean,Follow up,4
lead_29969,dean,Follow up,4
lead_29970,dean,Follow up,4
lead_29971,dean,Follow up,4
lead_29972,dean,Follow up,5
lead_29973,dean,Follow up,4
lead_29974,dean,Follow up,4
lead_29975,dean,Follow up,5
lead_29976,dean,Follow up,4
lead_29977,dean,Follow up,5
lead_29978,dean,Follow up,4
lead_29979,dean,Follow up,4
lead_29980,dean,Follow up,4
lead_29981,dean,Follow up,4
lead_29982,dean,Follow up,4
lead_29983,dean,Follow up,5
lead_29984,dean,Follow up,4
lead_29985,dean,Follow up,4
lead_29986,dean,Follow up,5
lead_29987,dean,Follow up,4
lead_29988,dean,Follow up,4
lead_29989,dean,Follow up,5
lead_29990,dean,Follow up,5
lead_29991,dean,Follow up,5
lead_29992,dean,Follow up,5
lead_29993,dean,Follow up,5
lead_29994,dean,Follow up,5
lead_29995,dean,Follow up,4
lead_29996,dean,Follow up,5
lead_29997,dean,Follow up,5
lead_29998,dean,Follow up,4
lead_29999,dean,Follow up,4
lead_30000,dean,Follow up,4
lead_30001,dean,Follow up,5
lead_30002,dean,Follow up,5
lead_30003,dean,Follow up,4
lead_30004,dean,Follow up,5
lead_30005,dean,Follow up,3
lead_30006,dean,Follow up,5
lead_30007,dean,Follow up,5
lead_30008,dean,Follow up,5
lead_30009,dean,Follow up,5
lead_30010,dean,Follow up,5
lead_30011,dean,Follow up,5
lead_30012,dean,Follow up,5
lead_30013,dean,Follow up,4
lead_30014,dean,Follow up,5
lead_30015,dean,Follow up,4
lead_30016,dean,Follow up,4
lead_30017,dean,Follow up,4
lead_30018,dean,Follow up,5
lead_30019,dean,Follow up,5
lead_30020,dean,Follow up,5
lead_30021,dean,Follow up,5
lead_30022,dean,Follow up,5
lead_30023,dean,Follow up,5
lead_30024,dean,Follow up,5
lead_30025,dean,Follow up,5
lead_30026,dean,Follow up,5
lead_30027,dean,Follow up,5
lead_30028,dean,Follow up,5
lead_30029,dean,Follow up,5
lead_30030,dean,Follow up,5
lead_30031,dean,Follow up,5
lead_30032,dean,Follow up,5
lead_30033,dean,Follow up,5
lead_30034,dean,Follow up,5
lead_30035,dean,Follow up,5
lead_30036,dean,Follow up,5
lead_30037,dean,Follow up,5
lead_30038,dean,Follow up,4
lead_30039,dean,Follow up,4
lead_30040,dean,Follow up,4
lead_30041,dean,Follow up,4
lead_30042,dean,Follow up,4
lead_30043,dean,Follow up,5
lead_30044,dean,Follow up,5
lead_30045,dean,Follow up,5
lead_30046,dean,Follow up,5
lead_30047,dean,Follow up,5
lead_30048,dean,Follow up,3
lead_30049,dean,Follow up,4
lead_30050,dean,Follow up,5
lead_30051,dean,Follow up,5
lead_30052,dean,Follow up,5
lead_30053,dean,Follow up,5
lead_30054,dean,Follow up,5
lead_30055,dean,Follow up,5
lead_30056,dean,Follow up,5
lead_30057,dean,Follow up,5
lead_30058,dean,Follow up,5
lead_30059,dean,Follow up,5
lead_30060,dean,Follow up,5
lead_30061,dean,Follow up,5
lead_30062,dean,Follow up,5
lead_30063,dean,Follow up,4
lead_30064,dean,Follow up,4
lead_30065,dean,Follow up,4
lead_30066,dean,Follow up,4
lead_30067,dean,Follow up,5
lead_30068,dean,Follow up,5
lead_30069,dean,Follow up,5
lead_30070,dean,Follow up,5
lead_30071,dean,Follow up,5
lead_30072,dean,Follow up,5
lead_30073,dean,Follow up,5
lead_30074,dean,Follow up,5
lead_30075,dean,Follow up,5
lead_30076,dean,Follow up,5
lead_30077,dean,Follow up,5
lead_30078,dean,Follow up,5
lead_30079,dean,Follow up,5
lead_30080,dean,Follow up,3
lead_30081,dean,Follow up,5
lead_30082,dean,Follow up,5
lead_30083,dean,Follow up,5
lead_30084,dean,Follow up,5
lead_30085,dean,Follow up,4
lead_30086,dean,Follow up,4
lead_30087,dean,Follow up,4
lead_30088,dean,Follow up,4
lead_30089,dean,Follow up,5
lead_30090,dean,Follow up,5
lead_30091,dean,Follow up,5
lead_30092,dean,Follow up,3
lead_30093,dean,Follow up,3
lead_30094,dean,Follow up,5
lead_30095,dean,Follow up,5
lead_30096,dean,Follow up,5
lead_30097,dean,Follow up,5
lead_30098,dean,Follow up,5
lead_30099,dean,Follow up,5
lead_30100,dean,Follow up,5
lead_30101,dean,Follow up,5
lead_30102,dean,Follow up,4
lead_30103,dean,Follow up,4
lead_30104,dean,Follow up,4
lead_30105,dean,Follow up,4
lead_30106,dean,Follow up,4
lead_30107,dean,Follow up,5
lead_30108,dean,Follow up,5
lead_30109,dean,Follow up,5
lead_30110,dean,Follow up,5
lead_30111,dean,Follow up,5
lead_30112,dean,Follow up,5
lead_30113,dean,Follow up,5
lead_30114,dean,Follow up,5
lead_30115,dean,Follow up,5
lead_30116,dean,Follow up,5
lead_30117,dean,Follow up,5
lead_30118,dean,Follow up,5
lead_30119,dean,Follow up,5
lead_30120,dean,Follow up,5
lead_30121,dean,Follow up,5
lead_30122,dean,Follow up,5
lead_30123,dean,Follow up,5
lead_30124,dean,Follow up,5
lead_30125,dean,Follow up,5
lead_30126,dean,Follow up,5
lead_30127,dean,Follow up,5
lead_30128,dean,Follow up,5
lead_30129,dean,Follow up,5
lead_30130,dean,Follow up,5
lead_30131,dean,Follow up,5
lead_30132,dean,Follow up,5
lead_30133,dean,Follow up,4
lead_30134,dean,Follow up,5
lead_30135,dean,Follow up,5
lead_30136,dean,Follow up,5
lead_30137,dean,Follow up,5
lead_30138,dean,Follow up,5
lead_30139,dean,Follow up,5
lead_30140,dean,Follow up,5
lead_30141,dean,Follow up,5
lead_30142,dean,Follow up,5
lead_30143,dean,Follow up,5
lead_30144,dean,Follow up,5
lead_30145,dean,Follow up,5
lead_30146,dean,Follow up,5
lead_30147,dean,Follow up,5
lead_30148,dean,Follow up,5
lead_30149,dean,Follow up,4
lead_30150,dean,Follow up,4
lead_30151,dean,Follow up,4
lead_30152,dean,Follow up,4
lead_30153,dean,Follow up,4
lead_30154,dean,Follow up,5
lead_30155,dean,Follow up,5
lead_30156,dean,Follow up,5
lead_30157,dean,Follow up,5
lead_30158,dean,Follow up,5
lead_30159,dean,Follow up,5
lead_30160,dean,Follow up,5
lead_30161,dean,Follow up,5
lead_30162,dean,Follow up,5
lead_30163,dean,Follow up,5
lead_30164,dean,Follow up,5
lead_30165,dean,Follow up,5
lead_30166,dean,Follow up,5
lead_30167,dean,Follow up,5
lead_30168,dean,Follow up,5
lead_30169,dean,Follow up,5
lead_30170,dean,Follow up,5
lead_30171,dean,Follow up,4
lead_30172,dean,Follow up,4
lead_30173,dean,Follow up,4
lead_30174,dean,Follow up,4
lead_30175,dean,Follow up,4
lead_30176,dean,Follow up,5
lead_30177,dean,Follow up,5
lead_30178,dean,Follow up,5
lead_30179,dean,Follow up,5
lead_30180,dean,Follow up,5
lead_30181,dean,Follow up,5
lead_30182,dean,Follow up,5
lead_30183,dean,Follow up,5
lead_30184,dean,Follow up,5
lead_30185,dean,Follow up,5
lead_30186,dean,Follow up,5
lead_30187,dean,Follow up,5
lead_30188,dean,Follow up,5
lead_30189,dean,Follow up,5
lead_30190,dean,Follow up,5
lead_30191,dean,Follow up,5
lead_30192,dean,Follow up,5
lead_30193,dean,Follow up,5
lead_30194,dean,Follow up,5
lead_30195,dean,Follow up,4
lead_30196,dean,Follow up,4
lead_30197,dean,Follow up,4
lead_30198,dean,Follow up,4
lead_30199,dean,Follow up,4
lead_30200,dean,Follow up,4
lead_30201,dean,Follow up,5
lead_30202,dean,Follow up,5
lead_30203,dean,Follow up,5
lead_30204,dean,Follow up,5
lead_30205,dean,Follow up,5
lead_30206,dean,Follow up,5
lead_30207,dean,Follow up,5
lead_30208,dean,Follow up,5
lead_30209,dean,Follow up,5
lead_30210,dean,Follow up,5
lead_30211,dean,Follow up,5
lead_30212,dean,Follow up,5
lead_30213,dean,Follow up,3
lead_30214,dean,Follow up,5
lead_30215,dean,Follow up,5
lead_30216,dean,Follow up,5
lead_30217,dean,Follow up,5
lead_30218,dean,Follow up,5
lead_30219,dean,Follow up,5
lead_30220,dean,Follow up,4
lead_30221,dean,Follow up,5
lead_30222,dean,Follow up,4
lead_30223,dean,Follow up,4
lead_30224,dean,Follow up,5
lead_30225,dean,Follow up,5
lead_30226,dean,Follow up,5
lead_30227,dean,Follow up,5
lead_30228,dean,Follow up,5
lead_30229,dean,Follow up,5
lead_30230,dean,Follow up,5
lead_30231,dean,Follow up,5
lead_30232,dean,Follow up,5
lead_30233,dean,Follow up,5
lead_30234,dean,Follow up,5
lead_30235,dean,Follow up,5
lead_30236,dean,Follow up,5
lead_30237,dean,Follow up,5
lead_30238,dean,Follow up,5
lead_30239,dean,Follow up,4
lead_30240,dean,Follow up,4
lead_30241,dean,Follow up,5
lead_30242,dean,Follow up,5
lead_30243,dean,Follow up,5
lead_30244,dean,Follow up,5
lead_30245,dean,Follow up,5
lead_30246,dean,Follow up,5
lead_30247,dean,Follow up,5
lead_30248,dean,Follow up,5
lead_30249,dean,Follow up,5
lead_30250,dean,Follow up,5
lead_30251,dean,Follow up,4
lead_30252,dean,Follow up,4
lead_30253,dean,Follow up,4
lead_30254,dean,Follow up,5
lead_30255,dean,Follow up,5
lead_30256,dean,Follow up,5
lead_30257,dean,Follow up,5
lead_30258,dean,Follow up,4
lead_30259,dean,Follow up,5
lead_30260,dean,Follow up,5
lead_30261,dean,Follow up,5
lead_30262,dean,Follow up,5
lead_30263,dean,Follow up,5
lead_30264,dean,Follow up,5
lead_30265,dean,Follow up,5
lead_30266,dean,Follow up,5
lead_30267,dean,Follow up,5
lead_30268,dean,Follow up,5
lead_30269,dean,Follow up,4
lead_30270,dean,Follow up,5
lead_30271,dean,Follow up,5
lead_30272,dean,Follow up,5
lead_30273,dean,Follow up,5
lead_30274,dean,Follow up,5
lead_30275,dean,Follow up,5
lead_30276,dean,Follow up,5
lead_30277,dean,Follow up,5
lead_30278,dean,Follow up,5
lead_30279,dean,Follow up,5
lead_30280,dean,Follow up,5
lead_30281,dean,Follow up,5
lead_30282,dean,Follow up,5
lead_30283,dean,Follow up,5
lead_30284,dean,Follow up,5
lead_30285,dean,Follow up,5
lead_30286,dean,Follow up,5
lead_30287,dean,Follow up,4
lead_30288,dean,Follow up,4
lead_30289,dean,Follow up,4
lead_30290,dean,Follow up,3
lead_30291,dean,Follow up,5
lead_30292,dean,Follow up,5
lead_30293,dean,Follow up,5
lead_30294,dean,Follow up,5
lead_30295,dean,Follow up,5
lead_30296,dean,Follow up,5
lead_30297,dean,Follow up,5
lead_30298,dean,Follow up,5
lead_30299,dean,Follow up,5
lead_30300,dean,Follow up,5
lead_30301,dean,Follow up,5
lead_30302,dean,Follow up,5
lead_30303,dean,Follow up,5
lead_30304,dean,Follow up,5
lead_30305,dean,Follow up,5
lead_30306,dean,Follow up,5
lead_30307,dean,Follow up,5
lead_30308,dean,Follow up,4
lead_30309,dean,Follow up,4
lead_30310,dean,Follow up,4
lead_30311,dean,Follow up,3
lead_30312,dean,Follow up,4
lead_30313,dean,Follow up,5
lead_30314,dean,Follow up,5
lead_30315,dean,Follow up,5
lead_30316,dean,Follow up,5
lead_30317,dean,Follow up,5
lead_30318,dean,Follow up,5
lead_30319,dean,Follow up,4
lead_30320,dean,Follow up,5
lead_30321,dean,Follow up,5
lead_30322,dean,Follow up,5
lead_30323,dean,Follow up,5
lead_30324,dean,Follow up,5
lead_30325,dean,Follow up,5
lead_30326,dean,Follow up,5
lead_30327,dean,Follow up,5
lead_30328,dean,Follow up,5
lead_30329,dean,Follow up,5
lead_30330,dean,Follow up,5
lead_30331,dean,Follow up,4
lead_30332,dean,Follow up,4
lead_30333,dean,Follow up,4
lead_30334,dean,Follow up,5
lead_30335,dean,Follow up,4
lead_30336,dean,Follow up,4
lead_30337,dean,Follow up,5
lead_30338,dean,Follow up,5
lead_30339,dean,Follow up,5
lead_30340,dean,Follow up,5
lead_30341,dean,Follow up,5
lead_30342,dean,Follow up,5
lead_30343,dean,Follow up,5
lead_30344,dean,Follow up,5
lead_30345,dean,Follow up,5
lead_30346,dean,Follow up,5
lead_30347,dean,Follow up,5
lead_30348,dean,Follow up,5
lead_30349,dean,Follow up,5
lead_30350,dean,Follow up,5
lead_30351,dean,Follow up,5
lead_30352,dean,Follow up,5
lead_30353,dean,Follow up,5
lead_30354,dean,Follow up,5
lead_30355,dean,Follow up,5
lead_30356,dean,Follow up,5
lead_30357,dean,Follow up,5
lead_30358,dean,Follow up,5
lead_30359,dean,Follow up,5
